i433 0.056222152 0.09680694 0.0 0.05063914 0.12697192 0.1368223 0.076661825 0.21195267 0.37463436 0.083618574 0.08019871 0.17515329 0.1260899 0.8495563 0.0 0.0 0.29307836 0.06682643 0.08136773 0.23893858 0.27900442 0.22214341 0.19170418 0.0 0.29270247 0.0 0.35956135 0.31840533 0.20386784 0.21631168 0.061291743 0.025680609 0.12917228 0.085043885 0.25489926 0.0 0.0 0.1830218 0.013499432 0.0 0.27756283 0.06569737 0.0 0.43760175 0.2971841 0.0 0.19234571 0.70250106 0.20968665 0.39517638 0.0 0.15585251 0.051484454 0.0 0.17299038 0.0 0.0 0.08032088 0.0 0.20770916 0.21154964 0.40398166 0.72677994 0.18564013 0.2015946 0.0 0.3186418 0.3670424 0.84385663 0.206724 0.04139276 0.0 0.2738836 0.3061324 0.01780878 0.24423738 0.124054916 0.039159432 0.15911199 0.0 0.41087943 0.0028352775 0.0 0.3604711 0.094770834 0.14147058 0.0 0.05075188 0.0 0.2422625 0.0 0.3076187 0.040071853 0.029989947 0.0067313323 0.27177858 0.17927083 0.30022198 0.24390629 0.9448696 0.0 0.3517646 0.24427594 0.1957956 0.03614429 0.42155164 0.10757677 0.30116564 0.0 0.27991962 0.19595453 0.041182443 0.48952362 0.28035736 0.0 0.44202122 0.0 0.0 0.13577847 0.0 0.38740185 0.0 0.0 0.35657603 0.0807176 0.22710963 0.107318476 0.07896381
i783 0.1346628 0.203601 0.0 0.12389676 0.17722644 0.23418118 0.19176644 0.19733422 0.20483547 0.052091144 0.13531452 0.06952695 0.10496116 0.17449984 0.17099082 0.0556477 0.21935186 0.22700799 0.20753407 0.22720708 0.20925245 0.16465187 0.22454193 0.0 0.2885274 0.0 0.18251118 0.18722275 0.24010733 0.19747724 0.17967547 0.1102643 0.15680207 0.13804477 0.24442953 0.08135346 0.0 0.17358875 0.0045783864 0.0 0.18607122 0.1921507 0.0 0.26182473 0.22750968 0.0 0.23382458 0.21900411 0.22925213 0.12775788 0.0 0.1703945 0.22039774 0.0 0.19192292 0.0 0.16665985 0.069510415 0.01736538 0.1495634 0.15822482 0.24629475 0.21528205 0.0849225 0.19593933 0.14955063 0.27491334 0.09531486 0.16166613 0.16794081 0.03716044 0.12696825 0.124258585 0.28349122 0.08733791 0.08981418 0.27805606 0.14948769 0.16416264 0.0 0.18370432 0.13818581 0.15311648 0.13052931 0.1600201 0.20635213 0.0 0.21495657 0.18708149 0.2101536 0.1970164 0.17914908 0.119027376 0.18371142 0.1334394 0.19057922 0.14309153 0.20208152 0.15159942 0.19371691 0.0 0.23534642 0.24576342 0.19966277 0.22983606 0.19040672 0.175053 0.25112897 0.0 0.22469363 0.21754748 0.07323012 0.3078135 0.15795286 0.21740735 0.1458616 0.15158692 0.16825835 0.16812328 0.12856843 0.17154156 0.0 0.0 0.20015973 0.24514374 0.21376954 0.040787376 0.09409457
i2129 0.11295288 0.21951623 0.0 0.073006235 0.11742769 0.19593352 0.21973866 0.15143846 0.1840227 0.038148094 0.13249551 0.026855154 0.047768723 0.15472656 0.14280553 0.03725078 0.20961908 0.21876962 0.19049996 0.23680449 0.17357942 0.16885519 0.22752784 0.0 0.31964982 0.0 0.20920916 0.1663282 0.21148615 0.16603577 0.11926137 0.051686324 0.14795448 0.11132406 0.17589 0.07074158 0.0 0.16954568 0.0 0.0 0.17276734 0.17274907 0.0 0.24010728 0.23479228 0.0 0.1914931 0.25205585 0.29504693 0.17628317 0.0 0.15007378 0.17508246 0.0 0.17382468 0.0 0.08901064 0.039822258 0.0015743244 0.102617085 0.13080895 0.19560514 0.22195315 0.09850796 0.17128485 0.105325595 0.3100441 0.08165544 0.077754684 0.09891083 0.015827319 0.051906116 0.072788045 0.27163464 0.051047646 0.053870186 0.28183094 0.13754854 0.14217348 0.0 0.1438703 0.10901189 0.14118384 0.14987957 0.11658541 0.18607245 0.0 0.20481186 0.114160344 0.21916471 0.13607454 0.12779362 0.07940201 0.18598653 0.08980444 0.17234686 0.16816749 0.2334741 0.18914735 0.20168975 0.0 0.18940125 0.18031403 0.19497772 0.23729376 0.18910857 0.13400154 0.17041786 0.0 0.15608743 0.23109311 0.108823426 0.2742967 0.14818797 0.20415923 0.10963257 0.101308666 0.09402144 0.2241672 0.080712155 0.15234421 0.0 0.0 0.22567274 0.21951468 0.22548772 0.018823473 0.1094925
i3042 0.1371872 0.20249668 0.0 0.115641594 0.17837374 0.24422653 0.19620065 0.20033234 0.20580643 0.047942128 0.13046126 0.06885822 0.10256983 0.17676881 0.17115273 0.05483769 0.21065268 0.22681123 0.21460871 0.22771029 0.2109479 0.17027214 0.22621489 0.0 0.28012797 0.0 0.2023196 0.19000824 0.24137203 0.19891688 0.17105496 0.10690741 0.15778373 0.13568291 0.24223737 0.08280341 0.0 0.1750886 0.0067307083 0.0 0.19895816 0.18422131 0.0 0.26557517 0.22966358 0.0 0.23767555 0.21487764 0.22675326 0.13486184 0.0 0.16868795 0.21968 0.0 0.18720125 0.0 0.16306534 0.06398922 0.01284598 0.145357 0.15642704 0.25285184 0.2209189 0.085959904 0.20012379 0.14725544 0.27100188 0.09938409 0.17010617 0.1667385 0.04245156 0.119727805 0.12981671 0.28789467 0.08309473 0.09350238 0.2709205 0.14152046 0.16445662 0.0 0.19786304 0.13596226 0.13797866 0.12440358 0.16275455 0.20200446 0.0 0.2230001 0.17781053 0.21559721 0.1916781 0.1801501 0.11745407 0.1805249 0.12926951 0.18651886 0.15200526 0.19709082 0.16652949 0.21317406 0.0 0.23787327 0.24046253 0.19861972 0.22660102 0.18425722 0.17298885 0.2565117 0.0 0.22161898 0.22397384 0.0716324 0.30605924 0.15485717 0.20259972 0.15629803 0.14778903 0.16297387 0.15582082 0.12545915 0.17611417 0.0 0.0 0.19579522 0.2395096 0.21158843 0.033496507 0.087566696
i1615 0.13924041 0.24464856 0.0 0.099132895 0.1625845 0.2633227 0.20844379 0.23398353 0.2140846 0.044310637 0.14647692 0.051416226 0.12608331 0.26830167 0.2311131 0.057968102 0.25191602 0.31375244 0.21970922 0.27600396 0.2555095 0.17377645 0.33059993 0.0 0.2882241 0.0 0.24031705 0.20844732 0.28116366 0.2699624 0.20794621 0.107892714 0.18595296 0.16122861 0.28787988 0.11083318 0.0 0.17764966 0.0 0.0 0.17948511 0.2119645 0.0 0.32767922 0.27550918 0.0 0.29689673 0.3855791 0.35174894 0.12748548 0.0 0.20411007 0.27675134 0.0 0.21600439 0.0 0.18133515 0.051465966 0.011962334 0.16690749 0.16274744 0.23861842 0.3009408 0.115726136 0.25688758 0.13952826 0.2713374 0.15482007 0.1672023 0.15016226 0.044797234 0.09070408 0.09937228 0.317 0.08142117 0.07466925 0.356741 0.18018135 0.20977893 0.0 0.2442885 0.15218863 0.30397153 0.12356535 0.19588718 0.22863087 0.0 0.27833456 0.19485725 0.23418613 0.20191914 0.19579902 0.10490852 0.2274048 0.12975793 0.21185644 0.2035675 0.25407144 0.21353275 0.21178298 0.0 0.23830996 0.307226 0.22619107 0.2379445 0.20914684 0.17800787 0.26673222 0.0 0.3263384 0.32279122 0.1095974 0.3898635 0.16967165 0.3689477 0.18661526 0.17480212 0.17093568 0.20852071 0.11228641 0.20770751 0.0 0.0 0.23749287 0.30695614 0.2750844 0.055373557 0.14383528
i968 0.11323207 0.23832321 0.0 0.07931867 0.16046675 0.26341644 0.24119425 0.17024213 0.25857824 0.033682458 0.14304624 0.05358553 0.09549574 0.21182463 0.16554569 0.0534122 0.20447776 0.23872674 0.2190751 0.28783113 0.20690198 0.21724689 0.2824505 0.0 0.33486795 0.0 0.23093222 0.18948515 0.25544477 0.2260361 0.18224345 0.07691569 0.15174165 0.11502197 0.2325711 0.09195594 0.0 0.20778129 0.0 0.0 0.18735847 0.19818743 0.0 0.30773938 0.26099876 0.0 0.24396302 0.26663768 0.28573918 0.1812969 0.0 0.17739667 0.22014225 0.0 0.20802863 0.0 0.119385 0.054492693 0.01960464 0.121989794 0.1891662 0.22811799 0.2788739 0.091622114 0.21560305 0.14107339 0.29147318 0.09638797 0.13047877 0.17119516 0.060296275 0.09489354 0.13188387 0.30365935 0.07598972 0.062051643 0.31245843 0.16200526 0.16843647 0.0 0.2040672 0.12828708 0.18041997 0.16072778 0.14411314 0.21749327 0.0 0.25036502 0.17817555 0.23632412 0.16476534 0.15651742 0.1205498 0.20828445 0.13315463 0.20143177 0.19139652 0.23193802 0.22079541 0.26420972 0.0 0.24855196 0.22018613 0.20835064 0.2571282 0.21866696 0.1573158 0.22866671 0.0 0.27656707 0.27804846 0.08522304 0.34439006 0.16848321 0.2162028 0.15777907 0.15444106 0.13537997 0.2494142 0.105623536 0.19263692 0.0 0.0 0.267412 0.2578733 0.23858227 0.039741933 0.12943363
i455 0.09119588 0.2309449 0.0 0.07541722 0.138797 0.2213921 0.21665223 0.15519331 0.21067417 0.047105115 0.13283597 0.043826014 0.06225128 0.1499587 0.14722288 0.037771247 0.19929397 0.22104993 0.17987166 0.2403615 0.2082589 0.14617041 0.2381407 0.0 0.29446846 0.0 0.18864937 0.1412896 0.2404981 0.19830187 0.14938167 0.056890205 0.13031924 0.09917865 0.22344652 0.07210456 0.0 0.1801451 0.0 0.0 0.20014116 0.17331682 0.0 0.2856475 0.23455435 0.0 0.19991848 0.2470133 0.26004666 0.13157062 0.0 0.13857917 0.18622296 0.0 0.21003477 0.0 0.13396004 0.042384833 0.012246868 0.11292147 0.13779226 0.18457167 0.19384012 0.10821509 0.19662443 0.10664782 0.26165673 0.06198299 0.18012801 0.11892078 0.036715396 0.056012683 0.07881852 0.25268364 0.04978127 0.058741495 0.2970171 0.18890584 0.1577736 0.0 0.13220146 0.11532025 0.22810936 0.14780156 0.12319448 0.19677308 0.0 0.20636465 0.15963385 0.2061708 0.14647922 0.121652655 0.09241142 0.19935569 0.11590543 0.18237859 0.17578605 0.22976208 0.1987004 0.20387504 0.0 0.18272552 0.2480544 0.19395038 0.25329533 0.18471162 0.14205687 0.19052921 0.0 0.2311633 0.24823138 0.0853645 0.31617668 0.11588973 0.2035879 0.12896384 0.13373429 0.11889827 0.20349514 0.10461276 0.17032939 0.0 0.0 0.24288055 0.23397373 0.22158922 0.037045427 0.10729128
i1174 0.11648442 0.19409892 0.0 0.059526812 0.15338652 0.23789696 0.26503426 0.17591988 0.24781317 0.03269774 0.123545654 0.0386078 0.090158135 0.3120077 0.14434013 0.04276172 0.22719997 0.25299588 0.18188883 0.2956782 0.229434 0.18663183 0.27861726 0.0 0.36516738 0.0 0.24289589 0.1969617 0.2743097 0.23428373 0.1389207 0.083147205 0.14119072 0.114553295 0.20566222 0.08408236 0.0 0.18972136 0.0 0.0 0.18297109 0.19284199 0.0 0.33155358 0.27529722 0.0 0.22664298 0.23487024 0.3418281 0.14509308 0.0 0.16217382 0.21230598 0.0 0.20207164 0.0 0.081805564 0.027525298 0.02387152 0.14209211 0.19243878 0.21930556 0.21159293 0.13262297 0.16821775 0.10891865 0.30992523 0.1456076 0.17115977 0.1273114 0.04356408 0.09458635 0.10660391 0.31187567 0.089590594 0.09239959 0.28444883 0.13305107 0.16955233 0.0 0.21981868 0.12482467 0.19975589 0.16902672 0.14714356 0.25002772 0.0 0.2497588 0.14116132 0.24823639 0.1345933 0.13907006 0.09017067 0.2095315 0.094140604 0.18647735 0.2340985 0.2855526 0.22140908 0.24201714 0.0 0.25066563 0.21836604 0.21202998 0.24750029 0.25538638 0.1703346 0.26031595 0.0 0.15495615 0.2594356 0.15972878 0.31457454 0.16243461 0.15900476 0.15982136 0.118711285 0.09635498 0.314612 0.107391395 0.26602188 0.0 0.0 0.28541064 0.23210126 0.27224782 0.018912507 0.07930663
i724 0.102142625 0.20027587 0.0 0.032245446 0.0112663675 0.066501215 0.08982038 0.2645664 0.4221685 0.11521075 0.08188834 0.21776131 0.26202404 1.9646482 0.0037079519 0.0 0.38078764 0.29737172 0.021934293 0.3028128 0.3280717 0.089658104 0.40685934 0.0 0.4410007 0.0 0.36008617 0.35372528 0.4138609 0.26253262 0.06367485 0.01051756 0.112454586 0.14186965 0.23950353 0.031155393 0.0 0.1283856 0.067891926 0.0 0.2482127 0.16713446 0.0 0.56250983 0.42043245 0.0 0.52994806 1.0408504 0.62029946 0.38433573 0.0 0.21910994 0.0 0.0 0.19589448 0.0 0.0 0.18100144 0.013143292 0.22351682 0.42155647 0.5297086 0.63330495 0.45096278 0.18968067 0.0 0.39230183 0.48879388 1.0428497 0.44799328 0.0 0.0640533 0.14423025 0.5035212 0.0 0.35794145 0.01018451 0.019725256 0.06552292 0.0 0.30882922 0.0 0.021853238 0.3486289 0.03254309 0.1655529 0.0 0.113986075 0.0 0.39333516 0.0 0.28671578 0.0 0.0785813 0.07033418 0.38351172 0.20227447 0.39827803 0.14434247 0.6548974 0.0 0.26840004 0.23033983 0.15692788 0.1974107 0.59643483 0.060400058 0.54667985 0.0 0.1401391 0.19176164 0.636176 0.44391283 0.2877211 0.0 0.49298126 0.0 0.0 0.6601432 0.0 0.6348737 0.0 0.0 0.40283293 0.10141438 0.48776025 0.1991455 0.19241492
i1447 0.123211354 0.19124693 0.0 0.08795702 0.17065299 0.22986506 0.19980943 0.16598658 0.24498194 0.044402294 0.121580265 0.0630826 0.09508263 0.2276641 0.16077061 0.02935098 0.2448318 0.21409072 0.19171503 0.22657171 0.23141721 0.17061886 0.24613725 0.0 0.303604 0.0 0.22241612 0.19546475 0.24969237 0.17440735 0.1723993 0.083065316 0.16357787 0.11526988 0.22075674 0.04627376 0.0 0.17693992 0.0 0.0 0.21945906 0.17414938 0.0 0.30401522 0.25313437 0.0 0.21863164 0.23109275 0.2479606 0.1767638 0.0 0.15563981 0.18785171 0.0 0.18008824 0.0 0.09992141 0.060465146 0.0 0.14674184 0.15310837 0.2514266 0.26848876 0.09302778 0.23202017 0.1152273 0.2668503 0.12792665 0.24022076 0.14622256 0.033652328 0.07765239 0.13013999 0.30945098 0.063076854 0.07699629 0.25437975 0.14504032 0.165447 0.0 0.19446373 0.10623892 0.1405454 0.13516225 0.14317355 0.19998527 0.0 0.22721504 0.14771971 0.23056199 0.1354689 0.19240963 0.09383313 0.16978268 0.1107019 0.16386393 0.1724154 0.22977108 0.21852669 0.2875337 0.0 0.24592017 0.23900777 0.21435991 0.19951172 0.22473103 0.16170876 0.2617131 0.0 0.14130925 0.22903961 0.052984565 0.34293446 0.16630334 0.16145578 0.18013397 0.11945427 0.110599756 0.14100865 0.090091825 0.20084621 0.0 0.0 0.2462401 0.22507131 0.22380157 0.040721275 0.0972837
i1596 0.10274565 0.23568203 0.0 0.08724953 0.13232838 0.21652888 0.17481142 0.2050405 0.1862182 0.025539532 0.13863032 0.02559187 0.093729325 0.25646275 0.2060434 0.021966165 0.21717802 0.26999274 0.18747848 0.23280112 0.2013138 0.1444866 0.285215 0.0 0.26601452 0.0 0.22700405 0.17395125 0.25309277 0.23609275 0.1836335 0.08626444 0.15342093 0.1207393 0.25641024 0.07748387 0.0 0.13890637 0.0 0.0 0.15079989 0.1781329 0.0 0.2872072 0.23724127 0.0 0.25511017 0.3754935 0.31578496 0.11589563 0.0 0.16480528 0.23373057 0.0 0.18257014 0.0 0.15693963 0.02576638 0.0 0.13289988 0.13312182 0.18944392 0.2567033 0.08505029 0.23151252 0.12430759 0.24211754 0.14336018 0.15677096 0.12748206 0.025273854 0.055895448 0.07913478 0.27787092 0.05470012 0.04808498 0.29260328 0.17332236 0.17457306 0.0 0.21867377 0.12104517 0.30261582 0.107490905 0.17859001 0.19602071 0.0 0.2204427 0.13108146 0.2044052 0.14952432 0.15407819 0.090546384 0.21587722 0.09275586 0.17533147 0.17078894 0.21697623 0.15956543 0.1277797 0.0 0.20520826 0.2782662 0.19476719 0.1992191 0.1763302 0.14410083 0.21944502 0.0 0.29212406 0.28411198 0.121118456 0.3493398 0.14211975 0.38189492 0.13858563 0.14348908 0.14278302 0.19373944 0.06935374 0.17004098 0.0 0.0 0.18609504 0.26026547 0.2410718 0.050597124 0.1340497
i2290 0.11468375 0.20275216 0.0 0.08469308 0.15877761 0.22349477 0.22774515 0.17229934 0.22380647 0.027753582 0.13239107 0.0599406 0.07340404 0.20901494 0.1539367 0.06329657 0.2124652 0.22521508 0.18744184 0.2469127 0.21385518 0.19721368 0.24691607 0.0 0.3122924 0.0 0.21925448 0.18857653 0.25234646 0.20363905 0.1501212 0.089393094 0.16936311 0.12690999 0.21944007 0.08805979 0.0 0.18473597 0.0 0.0 0.19588229 0.20035812 0.0 0.30932176 0.24592456 0.0 0.2074861 0.24887325 0.30153722 0.17142089 0.0 0.17146493 0.21484189 0.0 0.20230971 0.0 0.1056443 0.054894198 0.015430482 0.13583484 0.15950695 0.23195806 0.22293986 0.12577751 0.20961565 0.13266152 0.28110144 0.09521364 0.15263891 0.1444502 0.035956845 0.08418963 0.11579593 0.28898206 0.062283844 0.07524008 0.31080464 0.14689015 0.153853 0.0 0.21775842 0.13306278 0.1647645 0.15655352 0.14971185 0.21353176 0.0 0.22704913 0.16783552 0.22372402 0.15885636 0.1630173 0.10903749 0.20282607 0.1046731 0.19711407 0.19271228 0.24097824 0.20462972 0.22540641 0.0 0.23649003 0.21454 0.19403434 0.23290482 0.22325379 0.17642815 0.20485027 0.0 0.21925333 0.25132868 0.090767816 0.29730198 0.15911117 0.20405598 0.13881652 0.13923763 0.12729827 0.21199372 0.10042126 0.21094802 0.0 0.0 0.25571346 0.2413746 0.24347721 0.030315029 0.091772646
